nom_commune,code_insee,type_bien,loyer_m2,loyer_m2_min,loyer_m2_max,niveau_prediction,nb_obs_commune,r2_adj,population,superficie_km2,region,departement,latitude,longitude
Chevilly-Larue,94021,Maison,16.3874947782952,12.5682738486316,21.3672926245072,maille,29,0.819376785229693,20326,4,Île-de-France,Val-de-Marne,48.771,2.347
Thiais,94073,Maison,16.3874947782952,12.5682738486316,21.3672926245072,maille,55,0.819376785229693,31097,6,Île-de-France,Val-de-Marne,48.764,2.391
Vertou,44215,Maison,11.5989524371068,9.02863083373202,14.9010077071292,commune,857,0.838835340238864,26002,38,Pays de la Loire,Loire-Atlantique,47.168,-1.473
Saint-Sébastien-sur-Loire,44190,Maison,11.8545966475948,9.22474522711663,15.2341835158837,commune,471,0.838835340238864,28283,12,Pays de la Loire,Loire-Atlantique,47.206,-1.502
Arras,62041,Maison,9.20584331790592,7.24144975264782,11.7031194151206,commune,1071,0.689656556940602,42600,12,Hauts-de-France,Pas-de-Calais,50.293,2.779
Saint-Médard-en-Jalles,33449,Maison,12.7307528270723,10.0718634664409,16.0915671746372,commune,785,0.839189297319675,32538,85,Nouvelle-Aquitaine,Gironde,44.896,-0.717
Longjumeau,91345,Maison,13.6414506093522,10.9290899969615,17.0269596809187,maille,75,0.806707042755916,20620,5,Île-de-France,Essonne,48.694,2.296
Grigny,91286,Maison,13.6414506093522,10.9290899969615,17.0269596809187,maille,28,0.806707042755916,27257,5,Île-de-France,Essonne,48.656,2.385
Viry-Châtillon,91687,Maison,13.5541889712245,10.8582895319238,16.9194271461938,commune,117,0.806707042755916,31045,6,Île-de-France,Essonne,48.671,2.375
Morsang-sur-Orge,91434,Maison,14.2421156068126,11.4106397652209,17.7762037126134,commune,139,0.806707042755916,20785,4,Île-de-France,Essonne,48.662,2.346
Carpentras,84031,Maison,10.1411630805133,7.81598738473771,13.1580545826351,commune,1090,0.624233240219663,30769,38,Provence-Alpes-Côte d'Azur,Vaucluse,44.056,5.049
Roubaix,59512,Maison,8.36084741875342,6.47618820048416,10.7939682102583,commune,1610,0.563573221934506,98892,13,Hauts-de-France,Nord,50.691,3.174
Castres,81065,Maison,7.858397684796,6.14053785617459,10.0568412114438,commune,1785,0.625673998905389,42672,99,Occitanie,Tarn,43.604,2.242
Ris-Orangis,91521,Maison,14.1266666581666,10.9118625855014,18.2886019052434,commune,123,0.810612347191803,29825,8,Île-de-France,Essonne,48.654,2.416
Corbeil-Essonnes,91174,Maison,13.0274723294624,10.0468417495255,16.8923766817492,commune,207,0.810612347191803,52683,11,Île-de-France,Essonne,48.614,2.482
Évry-Courcouronnes,91228,Maison,13.3383690127302,10.3533097341404,17.184078568913,commune,113,0.810612347191803,66177,9,Île-de-France,Essonne,48.624,2.429
Toulouse,31555,Maison,11.9501560724402,8.73559605051738,16.3476229131751,commune,4493,0.78429885764567,504078,118,Occitanie,Haute-Garonne,43.605,1.444
La Teste-de-Buch,33529,Maison,13.5928288874356,9.88268998434297,18.6958204148693,commune,612,0.787158611766259,26556,178,Nouvelle-Aquitaine,Gironde,44.631,-1.149
Saint-Cloud,92064,Maison,27.0840176820427,17.5355078923895,41.8319228791522,commune,106,0.864597213922138,29727,8,Île-de-France,Hauts-de-Seine,48.844,2.219
Neuilly-sur-Seine,92051,Maison,28.3482961974318,18.2326396618778,44.0762233116256,maille,29,0.864597213922138,59267,4,Île-de-France,Hauts-de-Seine,48.885,2.27
Boulogne-Billancourt,92012,Maison,28.3482961974318,18.2326396618778,44.0762233116256,maille,85,0.864597213922138,119808,6,Île-de-France,Hauts-de-Seine,48.836,2.241
Saint-Joseph,97412,Maison,10.2605524457877,8.04025565404038,13.0939787268898,commune,1290,0.632488568481069,38807,178,La Réunion,La Réunion,-21.379,55.619
Sceaux,92071,Maison,19.2239388798824,13.677691859982,27.0191659412,maille,44,0.817643986775486,20488,4,Île-de-France,Hauts-de-Seine,48.78,2.288
Fontenay-aux-Roses,92032,Maison,19.2239388798824,13.677691859982,27.0191659412,maille,53,0.817643986775486,24772,3,Île-de-France,Hauts-de-Seine,48.791,2.286
Châtenay-Malabry,92019,Maison,19.2239388798824,13.677691859982,27.0191659412,maille,58,0.817643986775486,34898,6,Île-de-France,Hauts-de-Seine,48.767,2.278
Antony,92002,Maison,19.1725646696977,13.6423858891436,26.9444977587286,commune,267,0.817643986775486,63232,10,Île-de-France,Hauts-de-Seine,48.754,2.296
Bourg-la-Reine,92014,Maison,19.2239388798824,13.677691859982,27.0191659412,maille,56,0.817643986775486,20810,2,Île-de-France,Hauts-de-Seine,48.779,2.316
Sannois,95582,Maison,16.1185901961418,11.7029215350281,22.2003496420549,maille,71,0.820545317899054,26768,5,Île-de-France,Val-d'Oise,48.972,2.256
Sartrouville,78586,Maison,17.0546642427478,12.3633701165064,23.5260749853741,commune,236,0.820545317899054,51220,8,Île-de-France,Yvelines,48.941,2.158
Franconville,95252,Maison,15.3572277264117,11.1427319270549,21.1657648218414,commune,111,0.820545317899054,37520,6,Île-de-France,Val-d'Oise,48.986,2.23
Ermont,95219,Maison,16.1152757290383,11.7006777157559,22.1954760341122,commune,127,0.820545317899054,28987,4,Île-de-France,Val-d'Oise,48.992,2.259
Saint-Ouen-l'Aumône,95572,Maison,14.4495298879445,10.4414494889558,19.9961618550607,commune,124,0.820545317899054,25023,14,Île-de-France,Val-d'Oise,49.044,2.106
Colombes,92025,Maison,20.2696493752663,14.6980784001797,27.953224537924,commune,252,0.820545317899054,88870,8,Île-de-France,Hauts-de-Seine,48.922,2.254
Montigny-lès-Cormeilles,95424,Maison,16.1185901961418,11.7029215350281,22.2003496420549,maille,76,0.820545317899054,22603,4,Île-de-France,Val-d'Oise,48.988,2.188
Argenteuil,95018,Maison,15.8177565445225,11.4837333366424,21.7874636032728,commune,411,0.820545317899054,107221,17,Île-de-France,Val-d'Oise,48.948,2.249
Saint-Gratien,95555,Maison,16.1185901961418,11.7029215350281,22.2003496420549,maille,43,0.820545317899054,20866,3,Île-de-France,Val-d'Oise,48.971,2.283
Manosque,04112,Maison,11.1764689036487,8.38406668655259,14.8989102573072,commune,604,0.790681506674771,22926,57,Provence-Alpes-Côte d'Azur,Alpes-de-Haute-Provence,43.834,5.782
Chelles,77108,Maison,15.776912833035,10.9476755720856,22.7364226225208,commune,191,0.688769493266544,54309,16,Île-de-France,Seine-et-Marne,48.878,2.59
Lagny-sur-Marne,77243,Maison,14.1427642765968,9.87551880506495,20.2539011196857,commune,125,0.688769493266544,21191,6,Île-de-France,Seine-et-Marne,48.878,2.706
Levallois-Perret,92044,Maison,26.4531527075235,14.4617745075286,48.3875120444775,maille,32,0.785029657044104,68009,2,Île-de-France,Hauts-de-Seine,48.893,2.288
Courbevoie,92026,Maison,26.4531527075235,14.4617745075286,48.3875120444775,maille,80,0.785029657044104,81516,4,Île-de-France,Hauts-de-Seine,48.895,2.255
Asnières-sur-Seine,92004,Maison,22.4101458635175,12.1619036556342,41.2940812429038,commune,145,0.785029657044104,89662,5,Île-de-France,Hauts-de-Seine,48.911,2.289
Puteaux,92062,Maison,20.4432360055381,10.5889597825416,39.4680787311307,commune,108,0.785029657044104,43672,3,Île-de-France,Hauts-de-Seine,48.884,2.238
Bois-Colombes,92009,Maison,21.0209047932164,13.3490979200898,33.1017452243318,maille,66,0.789694735146639,29765,2,Île-de-France,Hauts-de-Seine,48.914,2.268
La Garenne-Colombes,92035,Maison,21.0209047932164,13.3490979200898,33.1017452243318,maille,54,0.789694735146639,29932,2,Île-de-France,Hauts-de-Seine,48.907,2.247
Bezons,95063,Maison,15.1630254873155,9.50920553094427,24.178396521223,commune,176,0.789694735146639,32017,4,Île-de-France,Val-d'Oise,48.928,2.216
Nanterre,92050,Maison,22.767757518351,14.3499469941632,36.1235329040083,commune,232,0.789694735146639,97351,12,Île-de-France,Hauts-de-Seine,48.892,2.207
Pontault-Combault,77373,Maison,14.5298206657552,9.88509390798385,21.35697349405,commune,235,0.768565086562862,38258,14,Île-de-France,Seine-et-Marne,48.802,2.608
Joinville-le-Pont,94042,Maison,17.9112449166967,12.3219632805247,26.0358424353486,maille,56,0.768565086562862,20413,2,Île-de-France,Val-de-Marne,48.818,2.467
Champigny-sur-Marne,94017,Maison,18.2416007629186,12.5493344035026,26.515828465041,commune,300,0.768565086562862,77724,11,Île-de-France,Val-de-Marne,48.813,2.511
Le Plessis-Trévise,94059,Maison,17.9112449166967,12.3219632805247,26.0358424353486,maille,62,0.768565086562862,20218,4,Île-de-France,Val-de-Marne,48.809,2.573
Salon-de-Provence,13103,Maison,12.9513605710694,10.1850596685421,16.4689993088535,commune,895,0.797463906461433,44731,71,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,43.641,5.099
Goussainville,95280,Maison,14.3480675677778,11.0774165933536,18.5843911524494,commune,163,0.828716904232434,30693,11,Île-de-France,Val-d'Oise,49.032,2.473
Deuil-la-Barre,95197,Maison,15.5701913363402,12.0197264237853,20.1694156508011,commune,126,0.828716904232434,22510,4,Île-de-France,Val-d'Oise,48.975,2.328
Cachan,94016,Maison,22.7113934680675,13.4335580977823,38.3969302478791,maille,63,0.631275838182954,30592,3,Île-de-France,Val-de-Marne,48.795,2.334
Le Kremlin-Bicêtre,94043,Maison,22.7113934680675,13.4335580977823,38.3969302478791,maille,21,0.631275838182954,24380,2,Île-de-France,Val-de-Marne,48.812,2.357
Arcueil,94003,Maison,22.7113934680675,13.4335580977823,38.3969302478791,maille,65,0.631275838182954,21557,2,Île-de-France,Val-de-Marne,48.806,2.337
Bagneux,92007,Maison,22.7113934680675,13.4335580977823,38.3969302478791,maille,40,0.631275838182954,43699,4,Île-de-France,Hauts-de-Seine,48.799,2.304
Montrouge,92049,Maison,22.7113934680675,13.4335580977823,38.3969302478791,maille,31,0.631275838182954,47657,2,Île-de-France,Hauts-de-Seine,48.819,2.32
Villejuif,94076,Maison,20.8211642326579,12.3097169705312,35.2177780399938,commune,144,0.631275838182954,57753,5,Île-de-France,Val-de-Marne,48.792,2.363
Malakoff,92046,Maison,22.7113934680675,13.4335580977823,38.3969302478791,maille,81,0.631275838182954,30292,2,Île-de-France,Hauts-de-Seine,48.821,2.302
Amiens,80021,Maison,9.72047123562835,7.85873172833718,12.0232582443262,commune,4783,0.815728938755466,133625,50,Hauts-de-France,Somme,49.894,2.296
Massy,91377,Maison,14.851155379177,10.776441612281,20.4665718083702,commune,106,0.838066769878465,50962,9,Île-de-France,Essonne,48.731,2.271
Fort-de-France,97209,Maison,11.7639220501973,7.64120729264703,18.1109943367574,commune,457,0.668979103450049,74921,44,Martinique,Martinique,14.607,-61.07
Le Lamentin,97213,Maison,12.5140812376347,8.13734023860217,19.2448914055758,commune,311,0.668979103450049,39641,68,Martinique,Martinique,14.615,-61.004
Chartres,28085,Maison,10.423031511804,8.54010746523224,12.7211029062976,commune,1144,0.77239609752533,38447,17,Centre-Val de Loire,Eure-et-Loir,48.444,1.489
Villeparisis,77514,Maison,14.7008738936462,11.0390841713144,19.5773208975499,commune,246,0.723301373442226,26822,8,Île-de-France,Seine-et-Marne,48.94,2.617
Mitry-Mory,77294,Maison,15.1575075798806,11.2948631355981,20.3411084557576,commune,172,0.723301373442226,20627,30,Île-de-France,Seine-et-Marne,48.984,2.619
Vandœuvre-lès-Nancy,54547,Maison,10.6255794899199,7.92839582059666,14.2403257924262,commune,168,0.782598662468126,29537,9,Grand Est,Meurthe-et-Moselle,48.66,6.173
Nancy,54395,Maison,11.3150791775995,8.48076752789369,15.0966308620351,commune,759,0.782598662468126,104260,15,Grand Est,Meurthe-et-Moselle,48.693,6.184
Liévin,62510,Maison,8.55046955481203,6.83652988733592,10.6940993183104,commune,372,0.637919505093816,30149,13,Hauts-de-France,Pas-de-Calais,50.421,2.785
Calais,62193,Maison,7.86780871466582,6.45790586164957,9.58552436296422,commune,1685,0.731163107471634,67380,33,Hauts-de-France,Pas-de-Calais,50.953,1.855
Bruay-la-Buissière,62178,Maison,7.72129988527074,6.27652329917901,9.49864583886437,commune,670,0.691042204924627,21827,17,Hauts-de-France,Pas-de-Calais,50.482,2.546
Sainte-Marie,97418,Maison,13.170869950028,9.39136719613736,18.471412268056,commune,1047,0.640069964949253,34344,89,La Réunion,La Réunion,-20.897,55.549
Orléans,45234,Maison,10.5663429144236,8.453443110727,13.2073524506854,commune,1826,0.818532908752828,116617,28,Centre-Val de Loire,Loiret,47.903,1.909
Savigny-le-Temple,77445,Maison,13.0402258882787,10.474591566902,16.2342837075058,commune,206,0.733878688134512,30510,12,Île-de-France,Seine-et-Marne,48.596,2.581
Combs-la-Ville,77122,Maison,13.4809686315483,10.8404424783524,16.7646768669917,commune,104,0.733878688134512,22240,15,Île-de-France,Seine-et-Marne,48.665,2.565
Nîmes,30189,Maison,11.5745375075457,8.77073871245443,15.2746448053852,commune,2224,0.754557056180274,148104,161,Occitanie,Gard,43.837,4.36
Hazebrouck,59295,Maison,8.72505713963882,7.19784702374349,10.5763045309026,commune,816,0.601175956962049,21498,27,Hauts-de-France,Nord,50.723,2.537
Eysines,33162,Maison,12.0599422636126,9.05755685815261,16.0575538944321,commune,596,0.728054962408959,24374,12,Nouvelle-Aquitaine,Gironde,44.886,-0.649
Fontaine,38169,Maison,12.4259852147181,8.7510668191091,17.6441469078067,maille,74,0.779375627237487,22891,7,Auvergne-Rhône-Alpes,Isère,45.192,5.688
Grenoble,38185,Maison,12.5913729137083,8.82030571208998,17.9747365938523,commune,290,0.779375627237487,157477,19,Auvergne-Rhône-Alpes,Isère,45.186,5.736
Saint-Martin-d'Hères,38421,Maison,12.4259852147181,8.7510668191091,17.6441469078067,maille,89,0.779375627237487,38454,9,Auvergne-Rhône-Alpes,Isère,45.184,5.755
Échirolles,38151,Maison,12.4259852147181,8.7510668191091,17.6441469078067,maille,69,0.779375627237487,36849,8,Auvergne-Rhône-Alpes,Isère,45.148,5.717
Saint-Dizier,52448,Maison,7.7094621507184,6.02061528211411,9.87204859774547,commune,772,0.73411243656718,23068,48,Grand Est,Haute-Marne,48.638,4.948
Toulon,83137,Maison,15.1168078077706,10.9706892753584,20.8298560428976,commune,1214,0.782589902669592,180452,44,Provence-Alpes-Côte d'Azur,Var,43.12,5.932
Valenciennes,59606,Maison,8.97519702815789,7.02906386480391,11.4601550424953,commune,1751,0.743753568323094,42991,14,Hauts-de-France,Nord,50.358,3.524
Villemomble,93077,Maison,15.3425828689681,10.5783299249398,22.2525531687358,maille,89,0.605381937628225,30332,4,Île-de-France,Seine-Saint-Denis,48.882,2.508
Ozoir-la-Ferrière,77350,Maison,15.4821224562087,10.6449315982211,22.5173937039761,commune,138,0.605381937628225,20692,16,Île-de-France,Seine-et-Marne,48.762,2.672
Villiers-sur-Marne,94079,Maison,17.4531477421946,12.0442289891199,25.2911470203732,commune,113,0.605381937628225,30669,4,Île-de-France,Val-de-Marne,48.826,2.541
Neuilly-Plaisance,93049,Maison,12.6942511587061,8.05885430282886,19.995895995259,commune,116,0.605381937628225,21415,3,Île-de-France,Seine-Saint-Denis,48.861,2.506
Noisy-le-Grand,93051,Maison,15.6501145523341,10.7840106923265,22.7119661217935,commune,217,0.605381937628225,70374,13,Île-de-France,Seine-Saint-Denis,48.849,2.552
Champs-sur-Marne,77083,Maison,15.3425828689681,10.5783299249398,22.2525531687358,maille,87,0.605381937628225,25695,8,Île-de-France,Seine-et-Marne,48.853,2.603
Roissy-en-Brie,77390,Maison,15.3425828689681,10.5783299249398,22.2525531687358,maille,84,0.605381937628225,23061,14,Île-de-France,Seine-et-Marne,48.791,2.654
Torcy,77468,Maison,15.3425828689681,10.5783299249398,22.2525531687358,maille,94,0.605381937628225,22444,6,Île-de-France,Seine-et-Marne,48.849,2.652
Fleury-les-Aubrais,45147,Maison,9.80992647422684,8.40149445845294,11.4544689525936,commune,480,0.844820616717281,21438,10,Centre-Val de Loire,Loiret,47.931,1.921
Montereau-Fault-Yonne,77305,Maison,10.3520440480171,8.28189200687828,12.9396538717341,commune,216,0.776836905252134,22259,9,Île-de-France,Seine-et-Marne,48.385,2.956
Tours,37261,Maison,11.4077233188435,8.78564819911525,14.8123562849228,commune,1798,0.828261198834712,137658,33,Centre-Val de Loire,Indre-et-Loire,47.391,0.69
Wasquehal,59646,Maison,12.0535061775288,8.78679978089391,16.5346900799582,commune,461,0.642746899207122,20836,7,Hauts-de-France,Nord,50.669,3.131
Croix,59163,Maison,10.8992994459018,7.92799487189856,14.9842085332966,commune,421,0.642746899207122,20778,4,Hauts-de-France,Nord,50.68,3.156
Clermont-Ferrand,63113,Maison,10.4103252663089,7.93711114782813,13.6541961088709,commune,1306,0.797515903704043,147327,43,Auvergne-Rhône-Alpes,Puy-de-Dôme,45.78,3.086
Castelnau-le-Lez,34057,Maison,14.5237718087698,11.396171432846,18.5097204614916,commune,317,0.866569159947075,24888,11,Occitanie,Hérault,43.633,3.898
Orange,84087,Maison,9.99392783059265,7.988783009395,12.502354033854,commune,875,0.725599966523231,28949,74,Provence-Alpes-Côte d'Azur,Vaucluse,44.138,4.807
Beaupréau-en-Mauges,49023,Maison,7.95598661790912,6.19525684063393,10.2171265360924,commune,937,0.654761255699748,23639,36,Pays de la Loire,Maine-et-Loire,47.209,-0.982
Saint-Étienne-du-Rouvray,76575,Maison,9.49072901258348,7.49234615064254,12.0221270319403,commune,402,0.721809526734741,28508,18,Normandie,Seine-Maritime,49.38,1.108
Perpignan,66136,Maison,10.1420434411817,7.7798074494453,13.2215412568022,commune,1808,0.727807671932416,119656,68,Occitanie,Pyrénées-Orientales,42.699,2.894
Fougères,35115,Maison,8.3269433339252,6.73857919306521,10.2897040013655,commune,581,0.764845576482843,20653,10,Bretagne,Ille-et-Vilaine,48.352,-1.204
Laval,53130,Maison,8.30000725089073,6.87699471603366,10.0174746687273,commune,1663,0.787460311400926,49657,34,Pays de la Loire,Mayenne,48.071,-0.774
Lormont,33249,Maison,11.2282721880648,8.67911027620148,14.5261544463805,commune,226,0.629788251987297,23291,8,Nouvelle-Aquitaine,Gironde,44.88,-0.523
Périgueux,24322,Maison,9.20600828126679,7.26455245993095,11.6663192870051,commune,1066,0.744221441320738,29516,10,Nouvelle-Aquitaine,Dordogne,45.184,0.716
Saint-Brieuc,22278,Maison,8.67003040577728,6.99459421973669,10.746788859459,commune,825,0.748270176474374,44224,19,Bretagne,Côtes-d'Armor,48.514,-2.764
Marignane,13054,Maison,13.7483434042735,10.7728607891852,17.5456594177457,commune,349,0.782814656304817,33003,24,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,43.417,5.216
La Seyne-sur-Mer,83126,Maison,15.0867406573708,10.2904430864502,22.1185561934127,commune,563,0.697657304642911,62763,24,Provence-Alpes-Côte d'Azur,Var,43.102,5.881
Agen,47001,Maison,9.47341070169155,7.46449621303901,12.0229828995232,commune,1497,0.736415932661089,32485,12,Nouvelle-Aquitaine,Lot-et-Garonne,44.203,0.616
Meyzieu,69282,Maison,13.8927241347233,10.6768449375702,18.0772302128653,commune,203,0.753370357305527,35882,24,Auvergne-Rhône-Alpes,Rhône,45.765,5.005
Blois,41018,Maison,8.55457441147629,6.94930101893779,10.530662459729,commune,975,0.774953319585104,46813,38,Centre-Val de Loire,Loir-et-Cher,47.589,1.337
Le Havre,76351,Maison,10.3278268223224,7.90184358160178,13.4986229188632,commune,1404,0.800522016138592,166058,55,Normandie,Seine-Maritime,49.494,0.108
Tassin-la-Demi-Lune,69244,Maison,13.1303214818398,9.85359151443012,17.4967007678352,maille,99,0.859911955080644,22676,8,Auvergne-Rhône-Alpes,Rhône,45.761,4.777
Vitrolles,13117,Maison,14.1263875812664,10.477415380251,19.0461882872658,commune,243,0.811424393944155,35532,37,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,43.448,5.25
Couëron,44047,Maison,12.4635312061759,10.0079736266134,15.5215846806629,commune,306,0.803201254237474,23057,49,Pays de la Loire,Loire-Atlantique,47.212,-1.728
Le Grand-Quevilly,76322,Maison,10.9012712542304,8.96424721135908,13.2568538279181,commune,118,0.786068713319494,25975,11,Normandie,Seine-Maritime,49.407,1.052
Sotteville-lès-Rouen,76681,Maison,10.2543576207342,8.45831991703064,12.431765556915,commune,985,0.786068713319494,28965,7,Normandie,Seine-Maritime,49.414,1.089
Gradignan,33192,Maison,13.2373391460858,9.56755057200344,18.3147344087467,commune,366,0.718357409567994,25835,16,Nouvelle-Aquitaine,Gironde,44.772,-0.608
Pessac,33318,Maison,13.2166088235004,9.54838969853784,18.2940531658628,commune,1052,0.718357409567994,66760,39,Nouvelle-Aquitaine,Gironde,44.806,-0.63
Saint-Germain-en-Laye,78551,Maison,22.1531975529244,16.2538306464213,30.1937538599217,commune,532,0.856971443987548,44380,49,Île-de-France,Yvelines,48.899,2.094
Dax,40088,Maison,9.62659603679277,7.61140104995855,12.175334166119,commune,519,0.695136102654175,21347,20,Nouvelle-Aquitaine,Landes,43.709,-1.052
La Possession,97408,Maison,13.6074648422408,9.14508773312493,20.247274256553,commune,1036,0.677440780983117,35245,119,La Réunion,La Réunion,-20.926,55.336
Saint-André,97409,Maison,10.4254183707268,8.1146987252355,13.3941322881994,commune,1650,0.687235916207014,57150,54,La Réunion,La Réunion,-20.96,55.65
Villenave-d'Ornon,33550,Maison,12.6005126895857,9.51260108890749,16.6907997672217,commune,855,0.732746507299498,40500,21,Nouvelle-Aquitaine,Gironde,44.783,-0.572
Talence,33522,Maison,13.9458086528548,10.53232607013,18.4655865842976,commune,643,0.732746507299498,45225,8,Nouvelle-Aquitaine,Gironde,44.808,-0.589
Allauch,13002,Maison,14.6692938506239,11.2640903878909,19.1039111606635,commune,450,0.818379121769788,21490,50,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,43.336,5.482
La Chapelle-sur-Erdre,44035,Maison,11.9338639887829,9.30189418002374,15.3105493296856,commune,399,0.8086207877569,20331,33,Pays de la Loire,Loire-Atlantique,47.299,-1.551
Orvault,44114,Maison,12.4445293892856,9.72090511374674,15.9312646208005,commune,410,0.8086207877569,27872,28,Pays de la Loire,Loire-Atlantique,47.271,-1.624
Miramas,13063,Maison,10.5545120369262,7.75487292414826,14.3648677969607,commune,378,0.729403838635813,26405,26,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,43.58,5.001
Les Pennes-Mirabeau,13071,Maison,14.1463803094302,10.7784902403376,18.5666147481491,commune,382,0.777644522731621,22161,34,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,43.4,5.34
Saint-Leu,97413,Maison,12.2647973551972,7.92467353653966,18.9818865686341,commune,1270,0.496742212648152,34893,118,La Réunion,La Réunion,-21.166,55.287
Istres,13047,Maison,13.1830988066244,9.93824028057403,17.4874111752894,commune,608,0.73081940447159,44577,114,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,43.517,4.99
Tourcoing,59599,Maison,9.33631275916425,7.45556388754868,11.6915014412938,commune,1765,0.558555544160485,99011,15,Hauts-de-France,Nord,50.724,3.161
Wattrelos,59650,Maison,9.33640932707908,7.4406588286201,11.7151640910453,commune,441,0.558555544160485,40836,14,Hauts-de-France,Nord,50.702,3.216
Vichy,03310,Maison,8.29169656241223,6.39491879777319,10.7510719146363,commune,581,0.753613719952491,25789,6,Auvergne-Rhône-Alpes,Allier,46.124,3.428
Douai,59178,Maison,8.35304936522759,6.69356561127545,10.4239560422616,commune,1023,0.694846679522833,39648,17,Hauts-de-France,Nord,50.368,3.08
Joué-lès-Tours,37122,Maison,9.73987747582337,7.96648632797507,11.9080369109432,commune,696,0.803444509704645,38183,32,Centre-Val de Loire,Indre-et-Loire,47.351,0.662
Armentières,59017,Maison,8.64376399645925,7.04805145113778,10.6007534911545,commune,715,0.687319919522886,25581,6,Hauts-de-France,Nord,50.687,2.882
Conflans-Sainte-Honorine,78172,Maison,15.5757680396955,11.8863855854231,20.4102877433083,commune,336,0.828444681750493,35926,10,Île-de-France,Yvelines,48.994,2.095
Cormeilles-en-Parisis,95176,Maison,16.6566575690011,12.6656019145295,21.9053340885985,commune,105,0.828444681750493,26741,8,Île-de-France,Val-d'Oise,48.976,2.199
Achères,78005,Maison,15.5148342837159,11.8375124127356,20.334515771421,maille,80,0.828444681750493,21368,10,Île-de-France,Yvelines,48.961,2.07
Saint-Malo,35288,Maison,10.9191525070259,8.57975652174426,13.8964189915556,commune,714,0.733598363090768,47323,37,Bretagne,Ille-et-Vilaine,48.652,-2.023
La Roche-sur-Yon,85191,Maison,9.22363939978538,7.32661092567266,11.6118522793624,commune,1423,0.771819111498483,54952,88,Pays de la Loire,Vendée,46.67,-1.429
Le Tampon,97422,Maison,10.2068418335515,7.67019466155666,13.5823958598196,commune,2719,0.605106604631983,81943,181,La Réunion,La Réunion,-21.278,55.515
Saint-Pierre,97416,Maison,12.2377164362203,8.57151593022249,17.4720206778464,commune,2918,0.62810548195956,84077,96,La Réunion,La Réunion,-21.342,55.478
Carquefou,44026,Maison,11.7324119187762,9.12124902476919,15.0910789803072,commune,450,0.847884488405207,20510,43,Pays de la Loire,Loire-Atlantique,47.299,-1.493
Cenon,33119,Maison,10.7560583048641,8.52854763462282,13.5653566368047,commune,271,0.740970710963082,26778,6,Nouvelle-Aquitaine,Gironde,44.858,-0.531
Gujan-Mestras,33199,Maison,13.3451321994477,10.3026179110563,17.2861456144669,commune,621,0.800052147821006,22399,50,Nouvelle-Aquitaine,Gironde,44.636,-1.071
Angoulême,16015,Maison,8.44863210258012,6.72295198242408,10.6172682166042,commune,2612,0.762495539854705,41086,22,Nouvelle-Aquitaine,Charente,45.648,0.156
Gonesse,95277,Maison,15.5105519710418,11.045450644814,21.7806615757541,maille,62,0.725600750955574,25963,20,Île-de-France,Val-d'Oise,48.986,2.45
Tremblay-en-France,93073,Maison,14.7192704720211,10.4907497907028,20.6521866931302,commune,227,0.725600750955574,37271,23,Île-de-France,Seine-Saint-Denis,48.951,2.571
Sevran,93071,Maison,15.0458635180297,10.7194635703588,21.1184083529284,commune,199,0.725600750955574,51845,7,Île-de-France,Seine-Saint-Denis,48.94,2.526
Villepinte,93078,Maison,15.5062382458248,11.0378150010315,21.7836070376075,commune,167,0.725600750955574,38725,10,Île-de-France,Seine-Saint-Denis,48.964,2.534
Bondy,93010,Maison,15.9377037525581,11.3567168002631,22.3665347451846,commune,122,0.725600750955574,52905,5,Île-de-France,Seine-Saint-Denis,48.902,2.481
Rosny-sous-Bois,93064,Maison,15.5105519710418,11.045450644814,21.7806615757541,maille,81,0.725600750955574,45655,6,Île-de-France,Seine-Saint-Denis,48.872,2.488
Aulnay-sous-Bois,93005,Maison,16.231164711853,11.5560755993474,22.7975929750909,commune,278,0.725600750955574,86135,16,Île-de-France,Seine-Saint-Denis,48.934,2.5
Noisy-le-Sec,93053,Maison,15.5105519710418,11.045450644814,21.7806615757541,maille,80,0.725600750955574,46094,5,Île-de-France,Seine-Saint-Denis,48.89,2.452
La Ciotat,13028,Maison,18.6544747336371,12.335901445358,28.2094850651431,commune,310,0.738439678336944,36987,32,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,43.174,5.605
Halluin,59279,Maison,10.3292726216231,8.01116185555646,13.3181522000845,commune,333,0.725283441030392,20829,13,Hauts-de-France,Nord,50.783,3.125
Saint-Nazaire,44184,Maison,10.7414077293255,8.16228156633667,14.1354888421715,commune,1033,0.765561801626305,72057,48,Pays de la Loire,Loire-Atlantique,47.273,-2.214
Saint-Denis,97411,Maison,13.6355743419158,9.37691925075788,19.8283554184264,commune,2593,0.74399489432417,154765,142,La Réunion,La Réunion,-20.879,55.448
Six-Fours-les-Plages,83129,Maison,15.3216033571225,11.557511970148,20.3115973437301,commune,564,0.79632130394521,36203,27,Provence-Alpes-Côte d'Azur,Var,43.093,5.839
