GEO,GEO_OBJECT,EMPSTA_ENQ,AGE,PCS,RP_MEASURE,FREQ,TIME_PERIOD,OBS_VALUE,LIB_EMPSTA,LIB_PCS,code_insee,nom_commune,latitude,longitude,population
57480,COM,1T2,Y15T64,6,POP,A,2022,2132.4328,Actif,Ouvriers,57480,Montigny-lès-Metz,49.1,6.153,21854
56260,COM,1T2,Y15T64,1,POP,A,2022,33.94991,Actif,Agriculteurs,56260,Vannes,47.658,-2.761,54420
57631,COM,1T2,Y15T64,6,POP,A,2022,2412.18036,Actif,Ouvriers,57631,Sarreguemines,49.11,7.07,20624
58194,COM,1,Y15T64,5,POP,A,2022,2979.38213,Actif occupé,Employés,58194,Nevers,46.988,3.158,32830
10387,COM,1T2,Y15T64,4,POP,A,2016,5878.83061,Actif,Professions intermédiaires,10387,Troyes,48.298,4.074,62782
10387,COM,1T2,Y15T64,3,POP,A,2011,3086.83412,Actif,Cadres et professions intellectuelles supérieures,10387,Troyes,48.298,4.074,62782
56121,COM,1,Y15T64,3,POP,A,2022,4298.42699,Actif occupé,Cadres et professions intellectuelles supérieures,56121,Lorient,47.748,-3.366,57846
56098,COM,1,Y15T64,1,POP,A,2022,20.6101,Actif occupé,Agriculteurs,56098,Lanester,47.764,-3.347,23026
56098,COM,1T2,Y15T64,5,POP,A,2022,3345.16709,Actif,Employés,56098,Lanester,47.764,-3.347,23026
57672,COM,1T2,Y15T64,2,POP,A,2022,830.47856,Actif,"Artisans, commerçants et chefs d’entreprise",57672,Thionville,49.358,6.168,42163
57631,COM,1,Y15T64,6,POP,A,2022,1893.14512,Actif occupé,Ouvriers,57631,Sarreguemines,49.11,7.07,20624
13028,COM,1T2,Y15T64,4,POP,A,2011,3812.03486,Actif,Professions intermédiaires,13028,La Ciotat,43.174,5.605,36987
13005,COM,1T2,Y15T64,_T,POP,A,2016,19871.22672,Actif,Total,13005,Aubagne,43.292,5.57,47342
13028,COM,1T2,Y15T64,_T,POP,A,2016,14981.45794,Actif,Total,13028,La Ciotat,43.174,5.605,36987
58194,COM,1,Y15T64,3,POP,A,2022,1830.70341,Actif occupé,Cadres et professions intellectuelles supérieures,58194,Nevers,46.988,3.158,32830
13001,COM,1T2,Y15T64,5,POP,A,2011,17699.79351,Actif,Employés,13001,Aix-en-Provence,43.53,5.447,147478
13117,COM,1T2,Y15T64,6,POP,A,2016,3587.90398,Actif,Ouvriers,13117,Vitrolles,43.448,5.25,35532
13063,COM,1T2,Y15T64,1,POP,A,2011,22.43088,Actif,Agriculteurs,13063,Miramas,43.58,5.001,26405
13117,COM,1T2,Y15T64,3,POP,A,2011,1665.80092,Actif,Cadres et professions intellectuelles supérieures,13117,Vitrolles,43.448,5.25,35532
13041,COM,1T2,Y15T64,2,POP,A,2011,512.0156,Actif,"Artisans, commerçants et chefs d’entreprise",13041,Gardanne,43.456,5.471,21174
13117,COM,1T2,Y15T64,6,POP,A,2011,3857.52975,Actif,Ouvriers,13117,Vitrolles,43.448,5.25,35532
14118,COM,1T2,Y15T64,3,POP,A,2011,10144.57109,Actif,Cadres et professions intellectuelles supérieures,14118,Caen,49.181,-0.373,108200
12145,COM,1T2,Y15T64,6,POP,A,2011,2212.52678,Actif,Ouvriers,12145,Millau,44.101,3.078,21712
12145,COM,1T2,Y15T64,3,POP,A,2016,888.90716,Actif,Cadres et professions intellectuelles supérieures,12145,Millau,44.101,3.078,21712
13071,COM,1T2,Y15T64,4,POP,A,2011,2535.78628,Actif,Professions intermédiaires,13071,Les Pennes-Mirabeau,43.4,5.34,22161
13063,COM,1T2,Y15T64,_T,POP,A,2011,11144.03137,Actif,Total,13063,Miramas,43.58,5.001,26405
13047,COM,1T2,Y15T64,6,POP,A,2011,4333.17117,Actif,Ouvriers,13047,Istres,43.517,4.99,44577
13005,COM,1T2,Y15T64,3,POP,A,2011,2701.34572,Actif,Cadres et professions intellectuelles supérieures,13005,Aubagne,43.292,5.57,47342
13002,COM,1T2,Y15T64,6,POP,A,2011,1116.17997,Actif,Ouvriers,13002,Allauch,43.336,5.482,21490
12202,COM,1T2,Y15T64,2,POP,A,2011,580.50417,Actif,"Artisans, commerçants et chefs d’entreprise",12202,Rodez,44.349,2.576,24207
11069,COM,1T2,Y15T64,_T,POP,A,2011,20512.27358,Actif,Total,11069,Carcassonne,43.212,2.353,46218
13001,COM,1T2,Y15T64,5,POP,A,2016,17482.48379,Actif,Employés,13001,Aix-en-Provence,43.53,5.447,147478
12145,COM,1T2,Y15T64,5,POP,A,2016,3205.18775,Actif,Employés,12145,Millau,44.101,3.078,21712
13047,COM,1T2,Y15T64,4,POP,A,2011,6037.35239,Actif,Professions intermédiaires,13047,Istres,43.517,4.99,44577
13054,COM,1T2,Y15T64,_T,POP,A,2011,15473.03528,Actif,Total,13054,Marignane,43.417,5.216,33003
13117,COM,1T2,Y15T64,4,POP,A,2016,3831.51019,Actif,Professions intermédiaires,13117,Vitrolles,43.448,5.25,35532
13005,COM,1T2,Y15T64,4,POP,A,2011,5429.01357,Actif,Professions intermédiaires,13005,Aubagne,43.292,5.57,47342
13056,COM,1T2,Y15T64,1,POP,A,2016,35.62338,Actif,Agriculteurs,13056,Martigues,43.406,5.048,48568
13054,COM,1T2,Y15T64,3,POP,A,2016,1468.75424,Actif,Cadres et professions intellectuelles supérieures,13054,Marignane,43.417,5.216,33003
10387,COM,1T2,Y15T64,1,POP,A,2016,79.46778,Actif,Agriculteurs,10387,Troyes,48.298,4.074,62782
14327,COM,1T2,Y15T64,1,POP,A,2011,9.43722,Actif,Agriculteurs,14327,Hérouville-Saint-Clair,49.204,-0.334,22227
11262,COM,1T2,Y15T64,5,POP,A,2011,7308.23198,Actif,Employés,11262,Narbonne,43.184,3.004,56395
13047,COM,1T2,Y15T64,5,POP,A,2011,7211.00788,Actif,Employés,13047,Istres,43.517,4.99,44577
13054,COM,1T2,Y15T64,3,POP,A,2011,1287.7093,Actif,Cadres et professions intellectuelles supérieures,13054,Marignane,43.417,5.216,33003
10387,COM,1T2,Y15T64,_T,POP,A,2016,26875.87821,Actif,Total,10387,Troyes,48.298,4.074,62782
14327,COM,1T2,Y15T64,2,POP,A,2011,351.21871,Actif,"Artisans, commerçants et chefs d’entreprise",14327,Hérouville-Saint-Clair,49.204,-0.334,22227
14327,COM,1T2,Y15T64,_T,POP,A,2011,9649.14727,Actif,Total,14327,Hérouville-Saint-Clair,49.204,-0.334,22227
11262,COM,1T2,Y15T64,3,POP,A,2011,2222.85219,Actif,Cadres et professions intellectuelles supérieures,11262,Narbonne,43.184,3.004,56395
12202,COM,1T2,Y15T64,6,POP,A,2011,2421.4544,Actif,Ouvriers,12202,Rodez,44.349,2.576,24207
13071,COM,1T2,Y15T64,6,POP,A,2011,1419.3775,Actif,Ouvriers,13071,Les Pennes-Mirabeau,43.4,5.34,22161
13063,COM,1T2,Y15T64,3,POP,A,2011,742.48921,Actif,Cadres et professions intellectuelles supérieures,13063,Miramas,43.58,5.001,26405
13047,COM,1T2,Y15T64,4,POP,A,2016,5743.39665,Actif,Professions intermédiaires,13047,Istres,43.517,4.99,44577
13047,COM,1T2,Y15T64,_T,POP,A,2016,20486.40633,Actif,Total,13047,Istres,43.517,4.99,44577
12145,COM,1T2,Y15T64,1,POP,A,2011,80.95926,Actif,Agriculteurs,12145,Millau,44.101,3.078,21712
12145,COM,1T2,Y15T64,2,POP,A,2011,686.24043,Actif,"Artisans, commerçants et chefs d’entreprise",12145,Millau,44.101,3.078,21712
11069,COM,1T2,Y15T64,4,POP,A,2011,4680.07672,Actif,Professions intermédiaires,11069,Carcassonne,43.212,2.353,46218
13047,COM,1T2,Y15T64,1,POP,A,2011,73.80371,Actif,Agriculteurs,13047,Istres,43.517,4.99,44577
13071,COM,1T2,Y15T64,4,POP,A,2016,3015.84942,Actif,Professions intermédiaires,13071,Les Pennes-Mirabeau,43.4,5.34,22161
13071,COM,1T2,Y15T64,2,POP,A,2011,643.44441,Actif,"Artisans, commerçants et chefs d’entreprise",13071,Les Pennes-Mirabeau,43.4,5.34,22161
13047,COM,1T2,Y15T64,2,POP,A,2016,726.17233,Actif,"Artisans, commerçants et chefs d’entreprise",13047,Istres,43.517,4.99,44577
11262,COM,1T2,Y15T64,4,POP,A,2011,5160.58945,Actif,Professions intermédiaires,11262,Narbonne,43.184,3.004,56395
13103,COM,1T2,Y15T64,2,POP,A,2016,993.83622,Actif,"Artisans, commerçants et chefs d’entreprise",13103,Salon-de-Provence,43.641,5.099,44731
13005,COM,1T2,Y15T64,6,POP,A,2011,3896.24987,Actif,Ouvriers,13005,Aubagne,43.292,5.57,47342
13004,COM,1T2,Y15T64,5,POP,A,2011,7276.04532,Actif,Employés,13004,Arles,43.677,4.627,50415
13054,COM,1T2,Y15T64,5,POP,A,2011,5083.4932,Actif,Employés,13054,Marignane,43.417,5.216,33003
13028,COM,1T2,Y15T64,5,POP,A,2011,4379.67263,Actif,Employés,13028,La Ciotat,43.174,5.605,36987
13103,COM,1T2,Y15T64,6,POP,A,2011,4259.66997,Actif,Ouvriers,13103,Salon-de-Provence,43.641,5.099,44731
11069,COM,1T2,Y15T64,_T,POP,A,2016,19686.93829,Actif,Total,11069,Carcassonne,43.212,2.353,46218
13004,COM,1T2,Y15T64,6,POP,A,2016,4948.96777,Actif,Ouvriers,13004,Arles,43.677,4.627,50415
13002,COM,1T2,Y15T64,_T,POP,A,2011,9019.98672,Actif,Total,13002,Allauch,43.336,5.482,21490
14327,COM,1T2,Y15T64,5,POP,A,2016,3683.62695,Actif,Employés,14327,Hérouville-Saint-Clair,49.204,-0.334,22227
13005,COM,1T2,Y15T64,1,POP,A,2011,68.1954,Actif,Agriculteurs,13005,Aubagne,43.292,5.57,47342
11262,COM,1T2,Y15T64,6,POP,A,2016,4455.55903,Actif,Ouvriers,11262,Narbonne,43.184,3.004,56395
11262,COM,1T2,Y15T64,4,POP,A,2016,5630.31292,Actif,Professions intermédiaires,11262,Narbonne,43.184,3.004,56395
12202,COM,1T2,Y15T64,4,POP,A,2011,3065.61683,Actif,Professions intermédiaires,12202,Rodez,44.349,2.576,24207
13056,COM,1T2,Y15T64,3,POP,A,2016,2734.13409,Actif,Cadres et professions intellectuelles supérieures,13056,Martigues,43.406,5.048,48568
13054,COM,1T2,Y15T64,6,POP,A,2016,3650.37755,Actif,Ouvriers,13054,Marignane,43.417,5.216,33003
13071,COM,1T2,Y15T64,3,POP,A,2011,1413.42405,Actif,Cadres et professions intellectuelles supérieures,13071,Les Pennes-Mirabeau,43.4,5.34,22161
13117,COM,1T2,Y15T64,1,POP,A,2011,6.62071,Actif,Agriculteurs,13117,Vitrolles,43.448,5.25,35532
13001,COM,1T2,Y15T64,6,POP,A,2016,7631.20292,Actif,Ouvriers,13001,Aix-en-Provence,43.53,5.447,147478
14327,COM,1T2,Y15T64,3,POP,A,2011,1106.65083,Actif,Cadres et professions intellectuelles supérieures,14327,Hérouville-Saint-Clair,49.204,-0.334,22227
11069,COM,1T2,Y15T64,2,POP,A,2011,1338.30799,Actif,"Artisans, commerçants et chefs d’entreprise",11069,Carcassonne,43.212,2.353,46218
13041,COM,1T2,Y15T64,_T,POP,A,2016,9343.53561,Actif,Total,13041,Gardanne,43.456,5.471,21174
13056,COM,1T2,Y15T64,2,POP,A,2016,1018.52244,Actif,"Artisans, commerçants et chefs d’entreprise",13056,Martigues,43.406,5.048,48568
13054,COM,1T2,Y15T64,2,POP,A,2016,916.00839,Actif,"Artisans, commerçants et chefs d’entreprise",13054,Marignane,43.417,5.216,33003
13002,COM,1T2,Y15T64,4,POP,A,2016,3191.19753,Actif,Professions intermédiaires,13002,Allauch,43.336,5.482,21490
10387,COM,1T2,Y15T64,5,POP,A,2016,8563.84475,Actif,Employés,10387,Troyes,48.298,4.074,62782
13063,COM,1T2,Y15T64,6,POP,A,2011,3741.99677,Actif,Ouvriers,13063,Miramas,43.58,5.001,26405
14118,COM,1T2,Y15T64,5,POP,A,2016,13584.55697,Actif,Employés,14118,Caen,49.181,-0.373,108200
13001,COM,1T2,Y15T64,2,POP,A,2011,3646.69532,Actif,"Artisans, commerçants et chefs d’entreprise",13001,Aix-en-Provence,43.53,5.447,147478
11262,COM,1T2,Y15T64,_T,POP,A,2011,21616.28283,Actif,Total,11262,Narbonne,43.184,3.004,56395
13041,COM,1T2,Y15T64,4,POP,A,2016,2535.15426,Actif,Professions intermédiaires,13041,Gardanne,43.456,5.471,21174
13071,COM,1T2,Y15T64,_T,POP,A,2011,8733.96292,Actif,Total,13071,Les Pennes-Mirabeau,43.4,5.34,22161
13004,COM,1T2,Y15T64,1,POP,A,2016,319.97155,Actif,Agriculteurs,13004,Arles,43.677,4.627,50415
12202,COM,1T2,Y15T64,1,POP,A,2011,37.75987,Actif,Agriculteurs,12202,Rodez,44.349,2.576,24207
14327,COM,1T2,Y15T64,5,POP,A,2011,3346.05607,Actif,Employés,14327,Hérouville-Saint-Clair,49.204,-0.334,22227
13071,COM,1T2,Y15T64,5,POP,A,2011,2648.85869,Actif,Employés,13071,Les Pennes-Mirabeau,43.4,5.34,22161
11069,COM,1T2,Y15T64,6,POP,A,2011,4231.64129,Actif,Ouvriers,11069,Carcassonne,43.212,2.353,46218
11069,COM,1T2,Y15T64,3,POP,A,2016,2142.9584,Actif,Cadres et professions intellectuelles supérieures,11069,Carcassonne,43.212,2.353,46218
13056,COM,1T2,Y15T64,4,POP,A,2016,5884.51072,Actif,Professions intermédiaires,13056,Martigues,43.406,5.048,48568
12202,COM,1T2,Y15T64,6,POP,A,2016,2166.27877,Actif,Ouvriers,12202,Rodez,44.349,2.576,24207
11069,COM,1T2,Y15T64,6,POP,A,2016,3812.14822,Actif,Ouvriers,11069,Carcassonne,43.212,2.353,46218
13041,COM,1T2,Y15T64,2,POP,A,2016,494.72547,Actif,"Artisans, commerçants et chefs d’entreprise",13041,Gardanne,43.456,5.471,21174
13103,COM,1T2,Y15T64,2,POP,A,2011,1011.49228,Actif,"Artisans, commerçants et chefs d’entreprise",13103,Salon-de-Provence,43.641,5.099,44731
13071,COM,1T2,Y15T64,2,POP,A,2016,620.44576,Actif,"Artisans, commerçants et chefs d’entreprise",13071,Les Pennes-Mirabeau,43.4,5.34,22161
13071,COM,1T2,Y15T64,5,POP,A,2016,2853.66695,Actif,Employés,13071,Les Pennes-Mirabeau,43.4,5.34,22161
14118,COM,1T2,Y15T64,_T,POP,A,2011,50206.02648,Actif,Total,14118,Caen,49.181,-0.373,108200
13001,COM,1T2,Y15T64,3,POP,A,2011,16985.1712,Actif,Cadres et professions intellectuelles supérieures,13001,Aix-en-Provence,43.53,5.447,147478
12202,COM,1T2,Y15T64,4,POP,A,2016,2965.63902,Actif,Professions intermédiaires,12202,Rodez,44.349,2.576,24207
11262,COM,1T2,Y15T64,5,POP,A,2016,7219.40127,Actif,Employés,11262,Narbonne,43.184,3.004,56395
11262,COM,1T2,Y15T64,6,POP,A,2011,4711.1869,Actif,Ouvriers,11262,Narbonne,43.184,3.004,56395
13004,COM,1T2,Y15T64,_T,POP,A,2011,22511.00414,Actif,Total,13004,Arles,43.677,4.627,50415
11262,COM,1T2,Y15T64,2,POP,A,2011,1748.54874,Actif,"Artisans, commerçants et chefs d’entreprise",11262,Narbonne,43.184,3.004,56395
13103,COM,1T2,Y15T64,4,POP,A,2011,4794.77548,Actif,Professions intermédiaires,13103,Salon-de-Provence,43.641,5.099,44731
13071,COM,1T2,Y15T64,1,POP,A,2016,22.57555,Actif,Agriculteurs,13071,Les Pennes-Mirabeau,43.4,5.34,22161
13028,COM,1T2,Y15T64,1,POP,A,2011,38.45752,Actif,Agriculteurs,13028,La Ciotat,43.174,5.605,36987
13028,COM,1T2,Y15T64,2,POP,A,2016,1152.74796,Actif,"Artisans, commerçants et chefs d’entreprise",13028,La Ciotat,43.174,5.605,36987
13103,COM,1T2,Y15T64,_T,POP,A,2016,20801.41239,Actif,Total,13103,Salon-de-Provence,43.641,5.099,44731
13002,COM,1T2,Y15T64,5,POP,A,2011,2437.36361,Actif,Employés,13002,Allauch,43.336,5.482,21490
12145,COM,1T2,Y15T64,3,POP,A,2011,969.60695,Actif,Cadres et professions intellectuelles supérieures,12145,Millau,44.101,3.078,21712
13071,COM,1T2,Y15T64,1,POP,A,2011,17.07559,Actif,Agriculteurs,13071,Les Pennes-Mirabeau,43.4,5.34,22161
13002,COM,1T2,Y15T64,2,POP,A,2016,834.08288,Actif,"Artisans, commerçants et chefs d’entreprise",13002,Allauch,43.336,5.482,21490
13002,COM,1T2,Y15T64,5,POP,A,2016,2459.92513,Actif,Employés,13002,Allauch,43.336,5.482,21490
13001,COM,1T2,Y15T64,6,POP,A,2011,8361.24729,Actif,Ouvriers,13001,Aix-en-Provence,43.53,5.447,147478
13103,COM,1T2,Y15T64,6,POP,A,2016,4415.57754,Actif,Ouvriers,13103,Salon-de-Provence,43.641,5.099,44731
10387,COM,1T2,Y15T64,4,POP,A,2011,6022.65675,Actif,Professions intermédiaires,10387,Troyes,48.298,4.074,62782
12145,COM,1T2,Y15T64,1,POP,A,2016,88.89858,Actif,Agriculteurs,12145,Millau,44.101,3.078,21712
13002,COM,1T2,Y15T64,1,POP,A,2011,33.93045,Actif,Agriculteurs,13002,Allauch,43.336,5.482,21490
12202,COM,1T2,Y15T64,5,POP,A,2011,3561.10322,Actif,Employés,12202,Rodez,44.349,2.576,24207
13047,COM,1T2,Y15T64,3,POP,A,2011,2049.52118,Actif,Cadres et professions intellectuelles supérieures,13047,Istres,43.517,4.99,44577
14118,COM,1T2,Y15T64,1,POP,A,2011,25.21891,Actif,Agriculteurs,14118,Caen,49.181,-0.373,108200
13004,COM,1T2,Y15T64,4,POP,A,2011,4928.84264,Actif,Professions intermédiaires,13004,Arles,43.677,4.627,50415
14118,COM,1T2,Y15T64,1,POP,A,2016,53.48111,Actif,Agriculteurs,14118,Caen,49.181,-0.373,108200
13002,COM,1T2,Y15T64,2,POP,A,2011,692.28886,Actif,"Artisans, commerçants et chefs d’entreprise",13002,Allauch,43.336,5.482,21490
14327,COM,1T2,Y15T64,6,POP,A,2016,2368.26794,Actif,Ouvriers,14327,Hérouville-Saint-Clair,49.204,-0.334,22227
13005,COM,1T2,Y15T64,2,POP,A,2016,1059.7328,Actif,"Artisans, commerçants et chefs d’entreprise",13005,Aubagne,43.292,5.57,47342
13063,COM,1T2,Y15T64,1,POP,A,2016,35.90941,Actif,Agriculteurs,13063,Miramas,43.58,5.001,26405
13054,COM,1T2,Y15T64,1,POP,A,2011,23.84208,Actif,Agriculteurs,13054,Marignane,43.417,5.216,33003
11069,COM,1T2,Y15T64,5,POP,A,2011,7461.83119,Actif,Employés,11069,Carcassonne,43.212,2.353,46218
11069,COM,1T2,Y15T64,1,POP,A,2011,124.43415,Actif,Agriculteurs,11069,Carcassonne,43.212,2.353,46218
13056,COM,1T2,Y15T64,6,POP,A,2016,4753.53251,Actif,Ouvriers,13056,Martigues,43.406,5.048,48568
13047,COM,1T2,Y15T64,1,POP,A,2016,49.01067,Actif,Agriculteurs,13047,Istres,43.517,4.99,44577
13103,COM,1T2,Y15T64,5,POP,A,2011,6549.59716,Actif,Employés,13103,Salon-de-Provence,43.641,5.099,44731
12202,COM,1T2,Y15T64,1,POP,A,2016,31.5297,Actif,Agriculteurs,12202,Rodez,44.349,2.576,24207
13001,COM,1T2,Y15T64,1,POP,A,2016,176.41264,Actif,Agriculteurs,13001,Aix-en-Provence,43.53,5.447,147478
13063,COM,1T2,Y15T64,2,POP,A,2011,525.17316,Actif,"Artisans, commerçants et chefs d’entreprise",13063,Miramas,43.58,5.001,26405
13117,COM,1T2,Y15T64,_T,POP,A,2016,15220.52106,Actif,Total,13117,Vitrolles,43.448,5.25,35532
14327,COM,1T2,Y15T64,4,POP,A,2011,2181.0919,Actif,Professions intermédiaires,14327,Hérouville-Saint-Clair,49.204,-0.334,22227
10387,COM,1T2,Y15T64,6,POP,A,2016,7215.64524,Actif,Ouvriers,10387,Troyes,48.298,4.074,62782
13041,COM,1T2,Y15T64,1,POP,A,2016,26.63763,Actif,Agriculteurs,13041,Gardanne,43.456,5.471,21174
13004,COM,1T2,Y15T64,5,POP,A,2016,6562.79706,Actif,Employés,13004,Arles,43.677,4.627,50415
13005,COM,1T2,Y15T64,1,POP,A,2016,53.41308,Actif,Agriculteurs,13005,Aubagne,43.292,5.57,47342
13063,COM,1T2,Y15T64,2,POP,A,2016,482.7632,Actif,"Artisans, commerçants et chefs d’entreprise",13063,Miramas,43.58,5.001,26405
13041,COM,1T2,Y15T64,6,POP,A,2011,2051.44518,Actif,Ouvriers,13041,Gardanne,43.456,5.471,21174
13028,COM,1T2,Y15T64,4,POP,A,2016,3929.93855,Actif,Professions intermédiaires,13028,La Ciotat,43.174,5.605,36987
13002,COM,1T2,Y15T64,3,POP,A,2011,1877.77424,Actif,Cadres et professions intellectuelles supérieures,13002,Allauch,43.336,5.482,21490
13041,COM,1T2,Y15T64,5,POP,A,2016,2862.54966,Actif,Employés,13041,Gardanne,43.456,5.471,21174
13117,COM,1T2,Y15T64,5,POP,A,2016,5045.23662,Actif,Employés,13117,Vitrolles,43.448,5.25,35532
13047,COM,1T2,Y15T64,3,POP,A,2016,2047.40629,Actif,Cadres et professions intellectuelles supérieures,13047,Istres,43.517,4.99,44577
13004,COM,1T2,Y15T64,6,POP,A,2011,5780.70311,Actif,Ouvriers,13004,Arles,43.677,4.627,50415
13004,COM,1T2,Y15T64,1,POP,A,2011,352.17715,Actif,Agriculteurs,13004,Arles,43.677,4.627,50415
13028,COM,1T2,Y15T64,_T,POP,A,2011,14109.27684,Actif,Total,13028,La Ciotat,43.174,5.605,36987
13041,COM,1T2,Y15T64,3,POP,A,2016,1314.75699,Actif,Cadres et professions intellectuelles supérieures,13041,Gardanne,43.456,5.471,21174
11262,COM,1T2,Y15T64,2,POP,A,2016,1798.48084,Actif,"Artisans, commerçants et chefs d’entreprise",11262,Narbonne,43.184,3.004,56395
14118,COM,1T2,Y15T64,3,POP,A,2016,9929.43058,Actif,Cadres et professions intellectuelles supérieures,14118,Caen,49.181,-0.373,108200
13004,COM,1T2,Y15T64,3,POP,A,2016,2151.88999,Actif,Cadres et professions intellectuelles supérieures,13004,Arles,43.677,4.627,50415
13041,COM,1T2,Y15T64,4,POP,A,2011,2484.49161,Actif,Professions intermédiaires,13041,Gardanne,43.456,5.471,21174
13103,COM,1T2,Y15T64,5,POP,A,2016,6527.90208,Actif,Employés,13103,Salon-de-Provence,43.641,5.099,44731
13001,COM,1T2,Y15T64,2,POP,A,2016,4218.38787,Actif,"Artisans, commerçants et chefs d’entreprise",13001,Aix-en-Provence,43.53,5.447,147478
12145,COM,1T2,Y15T64,4,POP,A,2011,2273.09865,Actif,Professions intermédiaires,12145,Millau,44.101,3.078,21712
13117,COM,1T2,Y15T64,_T,POP,A,2011,16362.90834,Actif,Total,13117,Vitrolles,43.448,5.25,35532
14118,COM,1T2,Y15T64,4,POP,A,2011,13646.51214,Actif,Professions intermédiaires,14118,Caen,49.181,-0.373,108200
14118,COM,1T2,Y15T64,2,POP,A,2016,1983.68558,Actif,"Artisans, commerçants et chefs d’entreprise",14118,Caen,49.181,-0.373,108200
14327,COM,1T2,Y15T64,_T,POP,A,2016,10464.3186,Actif,Total,14327,Hérouville-Saint-Clair,49.204,-0.334,22227
13005,COM,1T2,Y15T64,5,POP,A,2011,6803.83173,Actif,Employés,13005,Aubagne,43.292,5.57,47342
12145,COM,1T2,Y15T64,_T,POP,A,2016,9556.41739,Actif,Total,12145,Millau,44.101,3.078,21712
13001,COM,1T2,Y15T64,_T,POP,A,2011,65064.15931,Actif,Total,13001,Aix-en-Provence,43.53,5.447,147478
13056,COM,1T2,Y15T64,4,POP,A,2011,5766.32566,Actif,Professions intermédiaires,13056,Martigues,43.406,5.048,48568
12202,COM,1T2,Y15T64,_T,POP,A,2011,11336.14735,Actif,Total,12202,Rodez,44.349,2.576,24207
13063,COM,1T2,Y15T64,_T,POP,A,2016,10943.56214,Actif,Total,13063,Miramas,43.58,5.001,26405
12145,COM,1T2,Y15T64,6,POP,A,2016,2233.62617,Actif,Ouvriers,12145,Millau,44.101,3.078,21712
13103,COM,1T2,Y15T64,3,POP,A,2016,3224.82171,Actif,Cadres et professions intellectuelles supérieures,13103,Salon-de-Provence,43.641,5.099,44731
13004,COM,1T2,Y15T64,2,POP,A,2016,1503.38636,Actif,"Artisans, commerçants et chefs d’entreprise",13004,Arles,43.677,4.627,50415
13117,COM,1T2,Y15T64,2,POP,A,2016,689.49494,Actif,"Artisans, commerçants et chefs d’entreprise",13117,Vitrolles,43.448,5.25,35532
12145,COM,1T2,Y15T64,2,POP,A,2016,697.01034,Actif,"Artisans, commerçants et chefs d’entreprise",12145,Millau,44.101,3.078,21712
13103,COM,1T2,Y15T64,1,POP,A,2016,81.47702,Actif,Agriculteurs,13103,Salon-de-Provence,43.641,5.099,44731
11262,COM,1T2,Y15T64,3,POP,A,2016,2591.63267,Actif,Cadres et professions intellectuelles supérieures,11262,Narbonne,43.184,3.004,56395
10387,COM,1T2,Y15T64,_T,POP,A,2011,27034.04651,Actif,Total,10387,Troyes,48.298,4.074,62782
13071,COM,1T2,Y15T64,3,POP,A,2016,1516.42913,Actif,Cadres et professions intellectuelles supérieures,13071,Les Pennes-Mirabeau,43.4,5.34,22161
14118,COM,1T2,Y15T64,5,POP,A,2011,14702.5732,Actif,Employés,14118,Caen,49.181,-0.373,108200
13056,COM,1T2,Y15T64,3,POP,A,2011,2471.89172,Actif,Cadres et professions intellectuelles supérieures,13056,Martigues,43.406,5.048,48568
14327,COM,1T2,Y15T64,6,POP,A,2011,2448.61341,Actif,Ouvriers,14327,Hérouville-Saint-Clair,49.204,-0.334,22227
13001,COM,1T2,Y15T64,4,POP,A,2011,17449.10648,Actif,Professions intermédiaires,13001,Aix-en-Provence,43.53,5.447,147478
13002,COM,1T2,Y15T64,3,POP,A,2016,2041.15854,Actif,Cadres et professions intellectuelles supérieures,13002,Allauch,43.336,5.482,21490
13002,COM,1T2,Y15T64,_T,POP,A,2016,9795.31199,Actif,Total,13002,Allauch,43.336,5.482,21490
13063,COM,1T2,Y15T64,4,POP,A,2016,2410.43474,Actif,Professions intermédiaires,13063,Miramas,43.58,5.001,26405
13071,COM,1T2,Y15T64,6,POP,A,2016,1482.3752,Actif,Ouvriers,13071,Les Pennes-Mirabeau,43.4,5.34,22161
13054,COM,1T2,Y15T64,5,POP,A,2016,4744.37412,Actif,Employés,13054,Marignane,43.417,5.216,33003
12145,COM,1T2,Y15T64,_T,POP,A,2011,9374.88958,Actif,Total,12145,Millau,44.101,3.078,21712
13002,COM,1T2,Y15T64,1,POP,A,2016,10.68277,Actif,Agriculteurs,13002,Allauch,43.336,5.482,21490
11069,COM,1T2,Y15T64,3,POP,A,2011,2259.51648,Actif,Cadres et professions intellectuelles supérieures,11069,Carcassonne,43.212,2.353,46218
