libelle_geographique;code_geographique;region;departement;epci;actifs_occupes_15_ans_ou_plus_en_2018_princ;salaries_15_ans_ou_plus_en_2018_princ;non_salaries_15_ans_ou_plus_en_2018_princ;actifs_occ_15_ans_ou_plus_tp_en_2018_princ;salaries_15_ans_ou_plus_tp_en_2018_princ;salaries_15_ans_ou_plus_tp_hommes_en_2018_princ;salaries_15_ans_ou_plus_tp_femmes_en_2018_princ;non_salaries_15_ans_ou_plus_tp_en_2018_princ;actifs_occupes_15_ans_ou_plus_hommes_en_2018_princ;salaries_15_ans_ou_plus_hommes_en_2018_princ;salaries_15_ans_ou_plus_hommes_fonct_publ_cdi_en_2018_princ;salaries_15_ans_ou_plus_hommes_cdd_en_2018_princ;salaries_15_ans_ou_plus_hommes_interim_en_2018_princ;salaries_15_ans_ou_plus_hommes_emplois_aides_en_2018_princ;salaries_15_ans_ou_plus_hommes_apprentissage_stage_en_2018_princ;non_salaries_15_ans_ou_plus_hommes_en_2018_princ;non_salaries_15_ans_ou_plus_hommes_independants_en_2018_princ;non_salaries_15_ans_ou_plus_hommes_employeurs_en_2018_princ;non_salaries_15_ans_ou_plus_hommes_aides_familiaux_en_2018_princ;actifs_occupes_15_ans_ou_plus_femmes_en_2018_princ;salaries_15_ans_ou_plus_femmes_en_2018_princ;salaries_15_ans_ou_plus_femmes_fonct_publ_cdi_en_2018_princ;salaries_15_ans_ou_plus_femmes_cdd_en_2018_princ;salaries_15_ans_ou_plus_femmes_interim_en_2018_princ;salaries_15_ans_ou_plus_femmes_emplois_aides_en_2018_princ;salaries_15_ans_ou_plus_femmes_apprentissage_stage_en_2018_princ;non_salaries_15_ans_ou_plus_femmes_en_2018_princ;non_salaries_15_ans_ou_plus_femmes_independantes_en_2018_princ;non_salaries_15_ans_ou_plus_femmes_employeurs_en_2018_princ;non_salaries_15_ans_ou_plus_femmes_aides_familiales_en_2018_princ;salaries_15_64_ans_hommes_en_2018_princ;salaries_15_24_ans_hommes_en_2018_princ;salaries_25_54_ans_hommes_en_2018_princ;salaries_55_64_ans_hommes_en_2018_princ;salaries_15_64_ans_hommes_tp_en_2018_princ;salaries_15_24_ans_hommes_tp_en_2018_princ;salaries_25_54_ans_hommes_tp_en_2018_princ;salaries_55_64_ans_hommes_tp_en_2018_princ;salaries_15_64_ans_femmes_en_2018_princ;salaries_15_24_ans_femmes_en_2018_princ;salaries_25_54_ans_femmes_en_2018_princ;salaries_55_64_ans_femmes_en_2018_princ;salaries_15_64_ans_femmes_tp_en_2018_princ;salaries_15_24_ans_femmes_tp_en_2018_princ;salaries_25_54_ans_femmes_tp_en_2018_princ;salaries_55_64_ans_femmes_tp_en_2018_princ;actifs_occ_15_ans_ou_plus_travaillent_commune_residence_en_2018_princ;actifs_occ_15_ans_ou_plus_travaillent_autre_commune_que_commune_residence_en_2018_princ;actifs_occ_15_ans_ou_plus_travaillent_autre_commune_meme_dept_residence_en_2018_princ;actifs_occ_15_ans_ou_plus_travaillent_autre_dept_meme_region_residence_en_2018_princ;actifs_occ_15_ans_ou_plus_travaillent_autre_region_en_metropole_en_2018_princ;actifs_occ_15_ans_ou_plus_travaillent_autre_region_hors_metropole_en_2018_princ;actifs_occ_15_ans_ou_plus_pas_de_transport_pour_travail_en_2018_princ;actifs_occ_15_ans_ou_plus_marche_a_pied_pour_travail_en_2018_princ;actifs_occ_15_ans_ou_plus_velo_en_2018_princ;actifs_occ_15_ans_ou_plus_deux_roues_motorise_en_2018_princ;actifs_occ_15_ans_ou_plus_voiture_en_2018_princ;actifs_occ_15_ans_ou_plus_transport_en_commun_en_2018_princ;salaries_15_ans_ou_plus_fonct_publ_cdi_en_2018_princ;salaries_15_ans_ou_plus_cdd_en_2018_princ;salaries_15_ans_ou_plus_interim_en_2018_princ;salaries_15_ans_ou_plus_emplois_aides_en_2018_princ;salaries_15_ans_ou_plus_apprentissage_stage_en_2018_princ;non_salaries_15_ans_ou_plus_independants_en_2018_princ;non_salaries_15_ans_ou_plus_employeurs_en_2018_princ;non_salaries_15_ans_ou_plus_aides_familiaux_en_2018_princ
Rousset;13087;93;13;Métropole Aix-Marseille-Provence;2218.18349641436;1921.10813999653;297.075356417831;330.824205178393;287.111697587254;57.6210327337742;229.49066485348;43.7125075911391;1082.25643168838;917.338158129838;798.766300123099;41.7255754279055;37.7517111014383;0.0;39.0945714773948;164.918273558538;91.3988795087453;72.5259279681757;0.993466081616797;1135.92706472598;1003.76998186669;901.090655042097;71.5295578764094;12.9150590610184;0.993466081616797;17.24124380555;132.157082859293;85.4380830190445;42.7451355137813;3.97386432646719;911.377361640137;89.2079461607321;698.979621358922;123.189794120483;54.6406344889238;11.9215929794016;33.7778467749711;8.94119473455117;994.828787132141;53.0060227437547;785.86428806421;155.958476324176;221.542936200546;13.9085251426352;162.928437385155;44.7059736727559;800.971565913227;1417.21193050113;1310.61465599064;61.246365908181;43.3639764390786;1.98693216323359;76.4968882844934;131.519809209273;18.8758555507191;27.8170502852703;1872.66131974336;90.812573341243;1699.8569551651958;113.2551333043149;50.6667701624567;0.993466081616797;56.3358152829448;176.8369625277898;115.27106348195699;4.967330408083987
Saint-Cannat;13091;93;13;Métropole Aix-Marseille-Provence;2415.0;1981.0;434.0;391.0;311.0;46.0;265.0;80.0;1215.0;937.0;852.0;42.0;16.0;0.0;27.0;278.0;148.0;130.0;0.0;1200.0;1044.0;934.0;91.0;4.0;5.0;10.0;156.0;110.0;46.0;0.0;924.0;78.0;671.0;175.0;44.0;16.0;18.0;10.0;1032.0;55.0;807.0;170.0;257.0;29.0;189.0;39.0;520.0;1895.0;1753.0;71.0;67.0;4.0;100.0;90.0;13.0;38.0;2056.0;118.0;1786.0;133.0;20.0;5.0;37.0;258.0;176.0;0.0
Saint-Victoret;13102;93;13;Métropole Aix-Marseille-Provence;2656.4164832305;2326.0678876267;330.348595603803;430.425293020756;389.32920748638;80.1337060152495;309.19550147113;41.0960855343759;1388.47861962176;1172.35152160256;1023.27705675916;66.0701799079537;38.9970911262376;6.99567272284709;37.0115210863674;216.127098019198;103.070212428518;113.05688559068;0.0;1267.93786360874;1153.71636602413;990.668051138691;88.0234768339251;15.0030045675982;28.0302071403714;31.9916263435492;114.221497584605;87.1885994426887;25.0286904560479;2.00420768586842;1161.29706761783;142.024117050728;839.511489868267;179.76146069883;75.1205299936206;31.0127495073745;37.0834755828297;7.02430490341639;1146.66338316589;112.074307991516;863.910145698494;170.678929475881;306.170067698817;33.9861082108745;224.010931359764;48.1730281281785;622.737196776019;2033.67928645448;1981.61738003594;19.0256798128516;32.0293507506591;1.00687585503624;79.1044164325125;52.1289426984113;11.0279597337336;43.0957807067737;2361.88838916111;109.170994497965;2013.945107897851;154.09365674187882;54.0000956938358;35.02587986321849;69.0031474299166;190.25881187120672;138.0855760467279;2.00420768586842
Salon-de-Provence;13103;93;13;Métropole Aix-Marseille-Provence;18044.8957377794;16171.7318407721;1873.1638970073;3299.78574278004;2979.78147005529;672.475235718138;2307.30623433715;320.004272724744;9514.84701329421;8480.84120196615;7060.61158574138;799.836840834611;321.169879739255;66.4562906006581;232.766605050246;1034.00581132806;503.894575574255;523.161584503524;6.94965125028308;8530.04872448517;7690.89063880592;6277.80587315559;982.998428308838;105.930062078107;125.165028296727;198.991246966665;839.158085679243;550.045799301957;276.705587468683;12.4066989086029;8387.90456406374;1005.68018318883;6170.14615786638;1212.07822300853;634.296256166243;144.538963631245;343.093133227788;146.66415930721;7590.93693890338;682.461246039676;5607.97071020112;1300.50498266258;2258.52765894577;232.47631869079;1555.25922294117;470.792117313808;9170.66018481287;8874.2355529665;7998.78417353135;476.537796243575;360.947142195133;37.9664409964449;651.494415100108;1635.1837229885;299.769599940091;301.572311072772;14009.777163322;1147.09852535588;13338.417458896969;1782.835269143449;427.09994181736204;191.6213188973851;431.757852016911;1053.940374876212;799.867171972207;19.35635015888598
Sausset-les-Pins;13104;93;13;Métropole Aix-Marseille-Provence;2913.07616688985;2432.79396565279;480.282201237064;423.342309290569;358.988401451253;72.6675351899547;286.320866261298;64.3539078393158;1501.89327032965;1211.76083875208;1079.28533054275;64.8652689569095;32.8831062325932;7.12607064149419;27.6010623783268;290.132431577576;125.095545057884;162.993118177958;2.04376834173387;1411.1828965602;1221.03312690071;1083.38162807616;96.0338572605607;6.9807301854714;11.0915861875595;23.5453251909531;190.149769659488;116.386743203369;72.7415725500318;1.02145390608684;1200.55320589985;81.0731045259292;904.675335920968;214.80476545295;65.546578491631;15.7387761787831;36.5271804745986;13.2806218382493;1199.31100377873;71.3493454461111;927.850599062988;200.111059269627;276.015223149337;23.5437715622571;203.39616724027;49.0752843468101;710.941723505587;2202.13444338427;2097.86724735549;26.5739442829776;65.805736562087;11.8875151837143;93.6478537540047;83.8235125217179;11.9434726477642;48.531570572159;2524.71989582244;150.409861571763;2162.66695861891;160.8991262174702;39.8638364180646;18.217656829053688;51.1463875692799;241.482288261253;235.7346907279898;3.06522224782071
Septèmes-les-Vallons;13106;93;13;Métropole Aix-Marseille-Provence;4305.23728375549;3850.07413935444;455.163144401049;635.084689428848;597.764638231075;139.093334084239;458.671304146836;37.3200511977724;2231.89166271136;1948.16272284417;1720.93929490175;119.462105564601;59.8784433636939;15.0888236373519;32.7940553767694;283.728939867196;151.022679067198;132.706260799998;0.0;2073.34562104412;1901.91141651027;1680.39290227957;125.634419352902;14.260126970933;24.6825918207189;56.9413760861498;171.434204533853;113.775746735206;57.6584577986467;0.0;1907.96502800594;162.099522818708;1489.75364775249;256.11185743475;132.930231080225;28.8072443876534;63.6504789679524;40.4725077246192;1887.05052911112;181.724116006017;1388.99152700641;316.334886098691;450.603850791989;77.6347609835504;343.819021587112;29.1500682213269;711.657123527478;3593.58016022801;3503.92382950674;44.4578063578979;44.0224800443853;1.17604431898829;82.0982775276469;47.7903404332179;6.14046012771009;85.5997588396503;3745.07252831682;338.53591851044;3401.33219718132;245.09652491750302;74.13857033462689;39.771415458070805;89.7354314629192;264.798425802404;190.3647185986447;0.0
Simiane-Collongue;13107;93;13;Métropole Aix-Marseille-Provence;2406.98943716994;2038.88907986711;368.100357302835;353.556309051328;298.561934227115;67.4172109545099;231.144723272605;54.9943748242132;1198.100148963;979.475764867665;868.718918299541;53.9337687636079;27.9299873954398;2.88930904090756;26.0037813681681;218.624384095339;115.572361636303;103.052022459036;0.0;1208.88928820694;1059.41331499944;963.103013635855;66.454107940874;5.77861808181513;1.92620602727171;22.1513693136247;149.475973207496;115.767367730241;29.8561934227115;3.85241205454342;968.88163171767;90.5316832817704;721.364157213255;156.985791222644;65.4910049272381;27.9299873954398;25.0406783545322;12.5203391772661;1043.04056376763;62.6016958863306;783.965853099586;196.473014781714;223.439899163518;26.0037813681681;155.059585195373;42.3765325999776;344.022781961939;2062.966655208;1979.17669302168;38.5241205454342;40.4503265727059;4.81551506817928;78.2063501984431;50.0813567090645;8.66792712272269;43.3396356136135;2062.966655208;163.727512318095;1831.821931935396;120.3878767044819;33.70860547725493;4.81551506817927;48.1551506817928;231.33972936654402;132.90821588174748;3.85241205454342
Trets;13110;93;13;Métropole Aix-Marseille-Provence;4504.12115054124;3893.07907259911;611.042077942125;767.428242337063;664.249991206759;168.08133533488;496.168655871879;103.178251130304;2348.42674356049;1963.72012345972;1742.05291003988;107.861655474636;42.4121978049315;5.51212544410817;65.8812346961618;384.70662010077;213.546787618481;167.90958718505;3.25024529723995;2155.69440698074;1929.35894913939;1662.05526907173;194.016915737827;15.4482603887324;19.2762508997819;38.5622530413172;226.335457841354;162.244900700125;61.3322579553407;2.758299185889;1944.64088429023;193.641995569428;1445.57551806691;305.423370653886;157.217816133115;53.1396574520757;77.1679143408258;26.9102443402135;1923.07488081217;175.796428446313;1436.95767602063;310.320776345225;492.525683399624;46.1266852966688;362.940269967064;83.4587281358907;1187.16138140434;3316.95976913689;3009.08629368349;219.699862086944;71.2209258028596;16.9526875636014;153.453769211957;200.467595024381;31.6414234401944;50.5754905745323;3821.76953614697;246.213336143203;3404.1081791116103;301.878571212463;57.8604581936639;24.78837634389007;104.44348773747899;375.791688318606;229.2418451403907;6.00854448312895
Venelles;13113;93;13;Métropole Aix-Marseille-Provence;3665.68742093014;3031.81752778167;633.869893148466;690.046966587319;577.337672273312;121.828667613843;455.509004659469;112.709294314007;1866.55893002877;1475.03706579951;1314.10082264286;95.6381673144268;27.2859879479509;5.06755457483362;32.9445333194364;391.521864229265;226.914336476423;163.592002478331;1.01552527450993;1799.12849090137;1556.78046198216;1359.47832643932;149.073176516216;4.04142127821999;21.1193356882474;23.0682020601627;242.348028919202;162.885096532441;72.4472625604291;7.01566982633135;1466.92304176617;135.42445018138;1086.79346688454;244.705124700251;116.74043321919;35.0688048159555;62.4488658097446;19.2227625934895;1538.42728821046;91.548480590528;1192.35752168296;254.52128593698;441.207646358228;41.0808174972213;330.209344084806;69.9174847762007;1010.30699855481;2655.38042237533;2372.9591154254;189.010593113059;78.3847414595642;15.0259723773051;120.499635538493;133.185051792644;21.2132024685611;80.4253297815465;3033.571206971;276.792994377892;2673.5791490821803;244.7113438306428;31.32740922617089;26.18689026308102;56.01273537959911;389.79943300886396;236.0392650387601;8.03119510084128
Vitrolles;13117;93;13;Métropole Aix-Marseille-Provence;12740.4618058953;11673.331556608;1067.13024928727;2234.40479799449;2090.06189811552;480.104232285178;1609.95766583034;144.342899878968;6518.70225395946;5889.13938084013;5189.5370879988;268.578551471386;206.167267669318;30.4942544946765;194.362219205949;629.562873119333;339.662347221552;279.167545538028;10.732980359752;6221.75955193584;5784.1921757679;5063.98963649161;512.971764692988;65.8270874488165;60.789313450204;80.6143736842847;437.567376167936;303.541457847322;111.828457119204;22.1974612014101;5835.5165912685;578.481110427979;4473.95464713328;783.080833707241;458.947782057532;149.29882834706;262.083605109505;47.5653486009663;5749.17375409684;485.999499874555;4274.87759923512;988.29665498716;1591.04307264016;269.998170154732;1045.31604054023;275.728861945202;4640.89946128827;8099.56234460702;7847.88693682006;103.187218186888;141.158834432902;7.32935516717396;261.298356955493;425.121757847665;73.9401068751883;177.471015996537;10907.4638025388;895.166765681636;10253.52672449041;781.550316164374;271.9943551181345;91.2835679448805;274.9765928902337;643.2038050688741;390.996002657232;32.9304415611621
